Focal
63629.964151334796
62460.23981283892
55215.443861254826
48274.60643901838
42854.78975083086
36297.315219078875
30447.64212237716
25885.45284180871
22179.746592054584
18221.400016706106
15595.33246241578
12430.062472871228
10172.482206941859
8254.291642662994
6541.771004557563
5089.498667010555
3851.7686834824863
2849.1566779026193
2239.8379218734376
1725.0690801214575
1343.7037267399257
1291.5433648082371
1270.7322467166848
1216.581705971152
1168.0069072940332
1087.615612957279
1062.9576249671306
923.5088794068361
835.0339266236641
793.9737033619069
765.4890631264625
733.1550856647327
644.6686109258584
638.0305360847939
566.8440561810828
535.6340428315473
490.3192934512601
490.3192934512601
485.26424297821933
466.76388442782
440.50926091177854
415.53113058178633
409.332989741181
388.60674701208694
388.60674701208694
366.87036162915666
355.91601881027816
351.5351904652853
351.5351904652853
351.5351904652853
348.9502174677414
329.80916289892696
306.94109094335926
291.1986539967076
291.1986539967076
291.1986539967076
269.74708708035007
240.5891233380433
231.4901372639974
213.7635981184962
193.48945751187006
170.12081500207216
170.12081500207216
154.64929278180233
154.64929278180233
153.84839958395565
147.72236650165496
147.72236650165496
147.4880310582964
147.4880310582964
143.25260975512967
130.12537554030612
130.12537554030612
121.07740527957175
104.77303581615949
104.77303581615949
91.0157923425497
85.51162768052967
82.89639693823646
77.52018129800514
77.48721368116155
77.43066762784994
75.68865991434033
71.5205595093837
71.30612281401963
71.28287651984351
71.28287651984351
71.28287651984351
71.28287651984351
71.28287651984351
70.52597285668699
65.97396117645312
65.25007962785907
62.571890140463964
61.19107355697677
61.19107355697677
60.779990145758234
56.95216676469148
53.854804421384586
53.854804421384586
52.86390021719127
52.86390021719127
52.86390021719127
52.151252960948696
51.6526794128573
47.628903211708284
47.628903211708284
44.09302671076128
44.09302671076128
44.09302671076128
44.09302671076128
42.10345969419953
42.10345969419953
40.875939205054415
40.875939205054415
40.875939205054415
40.875939205054415
40.875939205054415
40.875939205054415
40.37604870094271
40.08625077557034
40.08625077557034
38.626104198187164
37.964542467867155
36.63536639378791
35.46124797588632
35.46124797588632
34.21458082605275
34.21458082605275
34.21458082605275
34.21458082605275
34.21458082605275
33.35640972504726
33.35640972504726
33.35640972504726
33.35640972504726
28.938691215467006
28.324560722318637
28.324560722318637
28.324560722318637
28.07265783271185
28.07265783271185
28.07265783271185
28.07265783271185
28.07265783271185
28.07265783271185
24.69340917603182
23.09488083150791
23.025215748132336
22.937516344800716
21.312443370960892
21.277966774657575
20.52427341310629
20.52427341310629
20.196856232447516
19.61267146466337
19.61267146466337
19.61267146466337
19.61267146466337
19.05394597029834
19.05394597029834
19.05394597029834
18.10884975849117
18.10884975849117
18.07521875225594
18.07521875225594
18.07521875225594
17.96765406733275
17.96765406733275
17.96765406733275
17.96765406733275
17.96765406733275
17.720666074993666
17.056912265771526
17.056912265771526
16.91603856137408
16.783393996187225
16.59033536900319
16.59033536900319
16.59033536900319
16.509651857597056
16.509651857597056
16.022731487355244
15.795283153410848
15.795283153410848
15.741936424941777
15.238008353548
15.061991033568628
15.061991033568628
14.944227058979221
14.944227058979221
14.944227058979221
14.705833481347536
14.705833481347536
14.549540310834747
14.549540310834747
14.211070022480808
14.211070022480808
13.392956795358197
13.392956795358197
13.26976155438205
13.26976155438205
13.26976155438205
13.24636331615691
13.24636331615691
13.175209453883513
13.175209453883513
13.175209453883513
13.175209453883513
12.772786546572824
12.772786546572824
12.562884256357073
12.562884256357073
12.326595057203942
12.326595057203942
12.210305558247812
12.210305558247812
12.210305558247812
12.091986253978817
10.603036496525148
10.560558473860397
10.560558473860397
10.560558473860397
10.493143582669916
10.493143582669916
9.833528250639938
9.833528250639938
9.833528250639938
9.833528250639938
9.833528250639938
9.833528250639938
9.833528250639938
9.817639890146419
9.817639890146419
9.817639890146419
9.817639890146419
9.592925288300957
9.528178912918897
9.528178912918897
9.30070501110369
9.30070501110369
9.30070501110369
9.263615730365215
9.148188250893988
9.148188250893988
9.148188250893988
9.136864579057079
9.136864579057079
9.136864579057079
9.136864579057079
9.136864579057079
9.129752064251786
9.065172582771108
9.055596306766935
9.053469930161231
9.04438105522139
9.015130408899513
9.015130408899513
9.005975079203973
9.005975079203973
9.005975079203973
9.005975079203973
9.005975079203973
9.005975079203973
9.005975079203973
8.998883266790694
8.961942844760285
8.961942844760285
8.961942844760285
8.961942844760285
8.961942844760285
8.961942844760285
8.961942844760285
8.723896615879895
8.704671214728672
8.688902707311607
8.50563553665352
8.50563553665352
8.50563553665352
8.456702645509546
8.456584457748232
8.25811659366347
8.25425883579481
8.25425883579481
8.142756040382066
8.142756040382066
8.142756040382066
8.111337742054918
8.111337742054918
7.5430743286382915
7.458976160173953
7.458976160173953
7.417467625131307
7.398578863369797
7.398578863369797
7.179472847350034
7.129894745867292
7.129894745867292
7.129894745867292
7.117465231960084
7.0950441804649245
7.0950441804649245
7.007863395487445
7.007863395487445
7.007863395487445
6.975972366707102
6.975972366707102
6.876522342486492
6.876522342486492
6.876522342486492
6.80572880664531
6.751576288781802
6.751576288781802
6.7502882733627745
6.7502882733627745
6.7502882733627745
6.7502882733627745
6.7502882733627745
