Focal
2.2333233269367626E8
1.8993825894798246E8
1.606407961660419E8
1.3069769480581705E8
1.009382273732887E8
7.304686054624149E7
5.344937968964072E7
4.11885773373219E7
2.75450062411204E7
2.0583401378241338E7
1.3979833216243027E7
9152235.217684837
6010589.271766514
3711516.937711002
2110817.8911787155
1293210.6303802372
817694.6904369331
405976.89158443763
295534.3235545271
222802.68568700185
185531.12871179663
178273.51541376754
153458.6684889294
133915.10090508123
110127.61060606441
100442.32525644585
100344.16245539027
86445.68874292192
73054.13491133049
59654.766742485306
53314.02516456184
52025.084232403606
48633.946912657964
47331.44692051899
40127.64386553342
37386.54337828987
35902.355304287084
35386.215139882435
32762.70541936828
30719.41869107791
28689.527580894384
27296.55160372532
27296.55160372532
25135.424421685726
22551.3678254179
21969.32188515236
20525.94581911975
19683.232385079624
17328.69104782571
15338.497489903319
15037.04304592113
14104.251720497621
12792.752229756647
12792.752229756647
11988.998603089152
11454.089015264082
10952.889376713441
9840.595013545251
8419.26366865199
7895.754100367791
7895.754100367791
7889.175541602448
6898.486905636333
6394.864101382135
5887.050413078116
5715.713082015508
4940.517270171927
4805.796864010161
4760.844156917944
4760.844156917944
3791.901917225662
3567.9889861462266
3086.0545312022923
2778.241686373128
2778.241686373128
2738.2873196813644
2738.2873196813644
2600.9243910656814
2575.9436636991013
2540.556529188647
2499.4046061372806
2399.4339846594507
2365.059248056709
2309.2057555413253
2303.635082754954
2180.39240652511
2031.4272921822162
2031.4272921822162
2001.332306822989
1965.0523780577919
1873.794293686636
1683.3751980622542
1683.3751980622542
1673.6303833004577
1673.6303833004577
1544.3622650822922
1248.7180984520635
1248.7180984520635
1122.0317230137757
1099.9732859326002
1082.0275965139958
1037.7727107016165
1003.5250854394183
957.8377406566173
957.8377406566173
927.9647548293077
927.9647548293077
925.2160399740562
922.6888748973164
920.2309567914367
919.3378113202743
918.2908849796117
913.0952891456124
874.4075072544637
859.7087160345794
849.9347610454994
849.9347610454994
849.9347610454994
849.9347610454994
807.8158105983697
756.8611886062594
756.8611886062594
756.8611886062594
751.9276146202579
745.6427320692967
744.5781993552176
733.5070828834452
692.2210139081783
677.6474397784802
677.6474397784802
677.6474397784802
677.6474397784802
677.4493631979177
673.2783537710894
662.7777593304232
653.5533906051868
645.2991302435618
621.9014671726846
621.9014671726846
619.3222387088795
618.0643810092328
618.0643810092328
602.523465575395
597.711509880036
585.0390372066915
571.682330859193
570.9313855260281
569.5619154111592
569.5619154111592
569.5619154111592
