Local
226.4607104127339
261.1376804257032
214.08579086684577
155.9929394479941
312.2343163463154
185.15422121900872
102.77528540896273
167.12733806308535
536.6734902019278
161.69348722374295
184.1414068317482
98.198539328234
86.85587523807962
184.32376112596864
148.23958958620963
274.8556433747312
109.0309948377633
284.358124704821
216.7562837030621
179.62269485932478
230.37307132498506
371.70726878493565
162.15970674562854
95.96231674140498
152.31393762980917
186.91695195784985
141.02741739877428
144.9931464479102
191.98789286850518
216.51903171350574
