Focal
37.811041856275224
32.81866748473051
28.57985712368873
20.808670131397633
30.980528065826825
29.313732974399556
31.233758157820393
27.20493599310324
32.846802782381744
30.363187930588765
17.97067973907205
30.889165970840278
34.04147175554604
14.745095402225104
32.34781190884996
6.753717919065058
22.67988477075616
25.58143435559518
7.332183310501302
12.382098599328438
47.53353546864092
17.35105196746896
61.99006527815926
32.26863628009787
14.267318929485679
32.8514500805982
27.1182346661807
21.71627962973692
57.480597158386004
23.12545609724074
