Local
2.807381261357167E8
2.807381261357167E8
2.756742102528344E8
2.1532808306873396E8
1.7086561547761118E8
1.569572911794676E8
1.2471455820187916E8
8.441932247926824E7
5.892821384705249E7
4.05128144569359E7
2.6433861624474E7
2.1723096784365606E7
1.3028087806785833E7
8137832.25099736
5274195.342028527
4501098.317034352
2443298.8821991575
1777718.212298877
1134096.269055173
1007878.3475780443
833149.5760217956
451595.8244617046
330728.0529514636
248005.33590244164
201774.28045491097
199719.81101349133
165845.34154175306
109747.60326872101
123514.73474093962
87828.15912887371
102089.09376868275
90885.55299680652
90752.73863196654
90752.73863196654
89226.06293942014
32505.151412671043
32505.151412671043
32505.151412671043
62175.99944475088
49884.66553933111
49884.66553933111
45915.89536168247
44480.78189376036
44480.78189376036
48753.43577113004
40712.35473894837
33374.85644055516
33374.85644055516
24719.172010065566
24719.172010065566
24719.172010065566
24719.172010065566
24719.172010065566
28104.55547347147
23264.468569762743
23576.958784862218
22341.831006282635
33931.82346340204
18066.363015714334
19978.441413067132
18066.363015714334
12970.296925144228
12970.296925144228
9677.027858459158
9677.027858459158
9516.299541302447
9516.299541302447
9516.299541302447
9752.046273415217
9752.046273415217
6807.826911594148
7809.402907777497
7809.402907777497
6807.826911594148
6807.826911594148
6807.826911594148
4960.30062621431
4960.30062621431
4960.30062621431
4960.30062621431
4960.30062621431
5171.687681686015
4893.58403787123
4893.58403787123
4888.293884554539
4675.139124632271
4675.139124632271
4675.139124632271
6445.261279105246
6260.966585636824
4633.947342502497
2373.547667906016
2373.547667906016
2373.547667906016
2690.091777327991
2690.091777327991
3674.4414657435377
2373.547667906016
4059.002336884349
2234.7183730806833
2234.7183730806833
2234.7183730806833
2234.7183730806833
1989.4863097370549
1989.4863097370549
1989.4863097370549
1989.4863097370549
1633.0820775632264
1633.0820775632264
1633.0820775632264
1638.495232417247
1638.495232417247
1118.4975520946682
1118.4975520946682
1118.4975520946682
1118.4975520946682
1118.4975520946682
1118.4975520946682
1118.4975520946682
1118.4975520946682
1118.4975520946682
904.4174067994693
904.4174067994693
904.4174067994693
904.4174067994693
904.4174067994693
904.4174067994693
904.4174067994693
904.4174067994693
895.4002499570108
895.4002499570108
895.4002499570108
895.4002499570108
895.4002499570108
895.4002499570108
895.4002499570108
1402.1820064690041
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
561.7608794968351
603.1385254661852
603.1385254661852
544.8844840066453
544.8844840066453
544.8844840066453
544.8844840066453
544.8844840066453
544.8844840066453
544.8844840066453
544.8844840066453
544.8844840066453
544.8844840066453
540.8026136285473
501.35037889484965
501.35037889484965
501.35037889484965
220.12491417572932
220.12491417572932
220.12491417572932
220.12491417572932
220.12491417572932
220.12491417572932
220.12491417572932
451.022536487695
431.76312756987426
418.0244474208064
418.0244474208064
418.0244474208064
418.0244474208064
414.648719224754
414.648719224754
396.8622863145159
416.6227511132121
376.4807325302594
360.53496850007326
360.53496850007326
349.2270829970062
349.2270829970062
349.2270829970062
349.2270829970062
349.2270829970062
349.2270829970062
349.2270829970062
349.2270829970062
349.2270829970062
349.2270829970062
349.2270829970062
349.2270829970062
349.2270829970062
349.2270829970062
347.5396956781487
347.5396956781487
336.2344796567491
292.8266806366205
292.8266806366205
292.8266806366205
292.8266806366205
292.8266806366205
292.8266806366205
292.8266806366205
292.8266806366205
292.8266806366205
292.8266806366205
292.8266806366205
292.8266806366205
347.31550334252654
278.3050221729483
269.3046246641889
269.3046246641889
269.3046246641889
280.4651363975075
263.28884339495625
263.28884339495625
263.28884339495625
263.28884339495625
263.28884339495625
263.28884339495625
263.28884339495625
266.37695270100744
236.34810390364797
236.34810390364797
236.34810390364797
191.45110384706834
191.45110384706834
191.45110384706834
191.45110384706834
191.45110384706834
191.45110384706834
191.45110384706834
191.45110384706834
196.53318628410693
287.6795204173086
190.55912304500984
190.55912304500984
180.27405142125323
180.27405142125323
180.27405142125323
180.27405142125323
180.27405142125323
180.27405142125323
180.27405142125323
180.27405142125323
180.27405142125323
180.27405142125323
180.27405142125323
185.52352184779411
185.52352184779411
172.05781484435582
172.05781484435582
172.05781484435582
172.05781484435582
167.95564862211342
167.95564862211342
167.95564862211342
167.95564862211342
167.95564862211342
167.95564862211342
165.47623275270075
165.47623275270075
165.47623275270075
165.47623275270075
165.47623275270075
165.47623275270075
165.47623275270075
165.47623275270075
169.57173505390264
169.57173505390264
169.57173505390264
169.57173505390264
169.57173505390264
169.57173505390264
169.57173505390264
165.09669516806903
165.09669516806903
165.09669516806903
