Local
72685.86431449752
72685.86431449752
72198.79507824879
63212.03461389872
55044.692500778765
48688.239187631516
42500.28243948524
36357.571455796475
30811.891599211427
26946.758734894585
23971.835911592196
21280.423247670093
18436.308815365053
16712.913781808165
10479.02695692804
8328.437561815595
6632.063002914547
6459.820106038976
4894.885849080999
3756.16465661435
3661.2463309936747
3447.9420027370525
3386.4783910943625
3243.678468190043
3177.635036453417
2744.908470982326
2296.7071591222607
2131.7070523299276
2335.6563744866257
1902.649768050098
663.0220266219969
663.0220266219969
663.0220266219969
1474.4304838628323
1358.2430045113567
1406.3737464026133
1283.6969407227448
1170.9729311681106
1030.2925808771806
1074.5029798169346
1012.5057248405166
946.3547895100678
908.1776141370648
804.7298815738588
705.1643800166523
663.0220266219969
569.6438084661906
420.38485889745346
420.38485889745346
420.38485889745346
412.1482684055212
412.1482684055212
407.57265076630256
407.57265076630256
358.0122226869034
358.0122226869034
358.0122226869034
358.0122226869034
331.2471419424577
331.2471419424577
331.2471419424577
331.2471419424577
331.2471419424577
331.2471419424577
331.2471419424577
331.2471419424577
331.2471419424577
388.8016425793803
291.26287389971856
263.62509350836274
239.06416232913529
248.16831008947926
248.16831008947926
239.06416232913529
239.06416232913529
239.06416232913529
239.06416232913529
239.06416232913529
239.06416232913529
239.06416232913529
274.5887759584386
283.94274732267746
213.49614616810203
213.49614616810203
212.78869194747017
212.78869194747017
224.07172161488444
156.53907782220404
156.53907782220404
203.38052973464028
209.3931841192338
203.38052973464028
203.38052973464028
159.51690839439942
159.51690839439942
159.51690839439942
159.51690839439942
159.51690839439942
154.5224821927195
154.5224821927195
154.5224821927195
165.14122165088392
140.24622968125965
140.24622968125965
137.29769943356177
137.18602673170432
137.54979849918695
135.82659193647322
162.5723609891645
132.72317421204966
152.7883394528385
177.4660072624523
147.78618831534786
85.24452951781504
85.24452951781504
85.24452951781504
85.24452951781504
85.24452951781504
85.24452951781504
85.24452951781504
85.24452951781504
85.24452951781504
85.24452951781504
85.24452951781504
85.24452951781504
85.24452951781504
85.24452951781504
91.01826037651352
91.17496541800615
91.17496541800615
84.64217637548109
74.32201772975841
78.36259832225207
78.36259832225207
77.13677049983738
77.13677049983738
77.13677049983738
77.13677049983738
77.13677049983738
77.13677049983738
74.45154996835306
74.45154996835306
74.45154996835306
74.45154996835306
74.45154996835306
74.32201772975841
58.7906779374299
58.7906779374299
58.7906779374299
82.55761857237611
82.55761857237611
58.7906779374299
58.7906779374299
57.73455213476233
57.73455213476233
57.73455213476233
78.8214428354997
50.122176891570064
50.122176891570064
50.122176891570064
50.122176891570064
50.122176891570064
50.122176891570064
54.07326063122935
54.07326063122935
41.320317159411765
41.320317159411765
41.320317159411765
41.320317159411765
41.320317159411765
41.320317159411765
41.755832522918915
41.755832522918915
41.755832522918915
41.755832522918915
40.52203352238221
40.52203352238221
24.8890111991927
39.003853144252446
39.003853144252446
39.003853144252446
39.003853144252446
39.003853144252446
37.69877294111887
39.17818064974465
39.17818064974465
36.902861553356985
36.902861553356985
24.8890111991927
24.8890111991927
24.8890111991927
24.8890111991927
24.8890111991927
24.8890111991927
24.8890111991927
24.8890111991927
36.51637865717754
35.818882181723595
34.33029721154772
34.33029721154772
32.17318324502587
29.538594914128186
29.538594914128186
29.538594914128186
29.538594914128186
29.538594914128186
29.538594914128186
29.538594914128186
29.538594914128186
32.08331981596678
32.08331981596678
32.08331981596678
32.42560669230463
29.538594914128186
31.025768446351403
31.025768446351403
31.025768446351403
29.092242034337612
29.092242034337612
29.092242034337612
29.092242034337612
29.092242034337612
29.538594914128186
29.092242034337612
29.953157919102292
29.092242034337612
27.037514283363283
